C,SETP.WORLD,DVD_DISPATCHREGIONSUM,AEMO,PUBLIC,2025/02/20,09:44:00,001740008640062,MONTHLY_ARCHIVE,001740008640062
I,DISPATCH,REGIONSUM,8,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,TOTALDEMAND,AVAILABLEGENERATION,AVAILABLELOAD,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGEGATEDISPATCHERROR,AGGREGATEDISPATCHERROR,LASTCHANGED,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECACTUALAVAILABILITY,RAISE60SECACTUALAVAILABILITY,RAISE5MINACTUALAVAILABILITY,RAISEREGACTUALAVAILABILITY,LOWER6SECACTUALAVAILABILITY,LOWER60SECACTUALAVAILABILITY,LOWER5MINACTUALAVAILABILITY,LOWERREGACTUALAVAILABILITY,LORSURPLUS,LRCSURPLUS,TOTALINTERMITTENTGENERATION,DEMAND_AND_NONSCHEDGEN,UIGF,SEMISCHEDULE_CLEAREDMW,SEMISCHEDULE_COMPLIANCEMW,SS_SOLAR_UIGF,SS_WIND_UIGF,SS_SOLAR_CLEAREDMW,SS_WIND_CLEAREDMW,SS_SOLAR_COMPLIANCEMW,SS_WIND_COMPLIANCEMW,WDR_INITIALMW,WDR_AVAILABLE,WDR_DISPATCHED,SS_SOLAR_AVAILABILITY,SS_WIND_AVAILABILITY,RAISE1SECLOCALDISPATCH,LOWER1SECLOCALDISPATCH,RAISE1SECACTUALAVAILABILITY,LOWER1SECACTUALAVAILABILITY,BDU_ENERGY_STORAGE,BDU_MIN_AVAIL,BDU_MAX_AVAIL,BDU_CLEAREDMW_GEN,BDU_CLEAREDMW_LOAD
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:35:00",1,VIC1,20241231247,0,4194.26,8125.24447,670,-18,4825.24,0,630.99,0,,,11.71,,,,,,,,103,,,,,,,,56.28,,,,,,,,238.28,,,,,,,,178,,,,,,,,186.81,,,,,,,11.63382,"2025/01/01 00:30:03",4224.05794,4214.66,,56,,,,67,,,,,,,,,,,,,,,,,,,728,735,732,152,393,475,423,587.9999,,,96.581,4311.241,496.24447,496.24447,0,0,496.24447,0,496.24447,0,0,0,0,0,0,496.24447,129,3,206,132,,670,271,44,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:40:00",1,NSW1,20241231248,0,7051.56,11981.58233,220,-34,7572.79,6,515.22,0,,,64,,,,,,,,131,,,,,,,,124.75,,,,,,,,104,,,,,,,,91,,,,,,,,81,,,,,,,25.72251,"2025/01/01 00:35:04",7075.54288,7067.64,,30,,,,0,,,,,,,,,,,,,,,,,,,339.79615,358.79615,582.939007,218.076723,659,828,528,404.10541,,,89.26684,7156.90684,799.58233,799.58233,0,0,799.58233,0,799.58233,0,0,0,0,0,0,799.58233,89,27.83,161,140,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:40:00",1,QLD1,20241231248,0,6310.83,9498.58365,420,-18,5972.16,0,-338.67,0,,,40,,,,,,,,53,,,,,,,,42,,,,,,,,60,,,,,,,,224.69,,,,,,,,249,,,,,,,-13.4893,"2025/01/01 00:35:04",6350.81783,6317.74,,72,,,,53,,,,,,,,,,,,,,,,,,,427,549.333333,282,441.061529,420.350877,591.491228,370.491228,577.349482,,,103.509,6421.249,496.58365,496.58365,0,0,496.58365,0,496.58365,0,0,0,0,0,0,496.58365,56.89,2,130,111,,420,378,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:40:00",1,SA1,20241231248,0,1390.67,2239.51774,411,0,823.52,0,-567.16,0,,,90,,,,,,,,103,,,,,,,,96,,,,,,,,103,,,,,,,,120,,,,,,,,111,,,,,,,-20.04124,"2025/01/01 00:35:04",1422.94881,1402.91,,0,,,,22,,,,,,,,,,,,,,,,,,,305,313,260,120,287,290,290,119.898995,,,0,1402.91,590.51774,590.51775,0,0,590.51774,0,590.51775,0,0,0,0,0,0,590.51774,119,10,276,270,,411,175,3,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:40:00",1,TAS1,20241231248,0,983.62,1891.7,0,-1,840.55,0,-143.07,0,,,0,,,,,,,,24.25,,,,,,,,24.25,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,,-9.27192,"2025/01/01 00:35:04",993.89563,983.62,,50,,,,50,,,,,,,,,,,,,,,,,,,147.477111,167.317676,224.710453,209.44079,61.920372,340.686484,572.503808,422.96108,,,84.77663,1068.39663,21.7,21.7,0,0,21.7,0,21.7,0,0,0,0,0,0,21.7,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:40:00",1,VIC1,20241231248,0,4196.62,8098.0718,670,-15,4784.07,0,587.45,0,,,86.08,,,,,,,,112.5,,,,,,,,42,,,,,,,,185.01,,,,,,,,170,,,,,,,,164.69,,,,,,,9.95752,"2025/01/01 00:35:04",4225.77979,4221.18,,58,,,,95,,,,,,,,,,,,,,,,,,,724,730,728,174,382,484,432,586.50424,,,96.005,4317.185,469.0718,469.0718,0,0,469.0718,0,469.0718,0,0,0,0,0,0,469.0718,94,3,220,131,,670,271,30,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:45:00",1,NSW1,20241231249,0,7029.33,11958.59248,220,-35,7549.96,6,514.63,0,,,69,,,,,,,,128.32,,,,,,,,109,,,,,,,,75.5,,,,,,,,65.52,,,,,,,,65.52,,,,,,,26.48391,"2025/01/01 00:40:03",7051.92106,7044.21,,34,,,,0,,,,,,,,,,,,,,,,,,,338.13171,357.13171,581.274567,238.460163,481,650,340,365.163892,,,89.38685,7133.59685,776.59248,776.59248,0,0,776.59248,0,776.59248,0,0,0,0,0,0,776.59248,60.5,6.14,159.5,118,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:45:00",1,QLD1,20241231249,0,6291.47,9498.41251,420,-16,5973.87,4,-321.6,0,,,1,,,,,,,,47,,,,,,,,41,,,,,,,,60,,,,,,,,248,,,,,,,,250,,,,,,,-13.95284,"2025/01/01 00:40:03",6327.94824,6301.68,,58,,,,63,,,,,,,,,,,,,,,,,,,425.482759,547.444444,281.423077,447.961519,421.54386,601.561404,360.561404,594.627022,,,103.226,6404.906,496.41251,496.41251,0,0,496.41251,0,496.41251,0,0,0,0,0,0,496.41251,69,2,130,98,,420,378,0,4
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:45:00",1,SA1,20241231249,0,1392.95,2210.27478,411,-1,797.27,0,-595.67,0,,,83,,,,,,,,103,,,,,,,,100,,,,,,,,94,,,,,,,,110,,,,,,,,102,,,,,,,-20.92809,"2025/01/01 00:40:03",1429.96777,1406.61,,0,,,,33,,,,,,,,,,,,,,,,,,,293,301,246,131,287,290,290,121,,,0,1406.61,560.27478,560.27479,0,0,560.27478,0,560.27479,0,0,0,0,0,0,560.27478,106,33,265,270,,411,176,7,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:45:00",1,TAS1,20241231249,0,982.27,1891.6,0,-1,855.43,0,-126.84,0,,,0,,,,,,,,40.61,,,,,,,,40.61,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,,-9.60478,"2025/01/01 00:40:03",992.87415,982.27,,50,,,,50,,,,,,,,,,,,,,,,,,,146.502747,152.621982,214.636023,199.36636,71.260954,338.206342,666.643365,453.06715,,,83.30367,1065.57367,21.6,21.6,0,0,21.6,0,21.6,0,0,0,0,0,0,21.6,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:45:00",1,VIC1,20241231249,0,4160.17,8087.70071,670,-17,4746.7,1,585.53,0,,,122.99,,,,,,,,101,,,,,,,,34.95,,,,,,,,221.08,,,,,,,,181,,,,,,,,187,,,,,,,14.3087,"2025/01/01 00:40:03",4192.2258,4188.47,,68,,,,74,,,,,,,,,,,,,,,,,,,732,739,736,188,425.0001,527.0001,475.0001,568.84365,,,92.868,4281.338,459.70071,459.70071,0,0,459.70071,0,459.70071,0,0,0,0,0,0,459.70071,123.56,3,208,134,,670,270,7,1
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:50:00",1,NSW1,20241231250,0,6941.93,11951.19598,220,-37,7542.38,6,594.44,0,,,64,,,,,,,,131,,,,,,,,129.94,,,,,,,,102.5,,,,,,,,89.5,,,,,,,,88.5,,,,,,,28.81108,"2025/01/01 00:45:03",6964.67146,6956.68,,25,,,,4,,,,,,,,,,,,,,,,,,,338.32056,357.32056,581.463417,212.919193,699,868,578,433.433589,,,89.66684,7046.34684,769.19598,769.19598,0,0,769.19598,0,769.19598,0,0,0,0,0,0,769.19598,87.5,30.2,159.5,140,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:50:00",1,VIC1,20241231250,0,4158.5,8061.0454,670,-17,4724.05,0,565.55,0,,,84.03,,,,,,,,138.83,,,,,,,,60,,,,,,,,204.31,,,,,,,,189.58,,,,,,,,169.58,,,,,,,16.15821,"2025/01/01 00:45:03",4189.89611,4188.17,,65,,,,72,,,,,,,,,,,,,,,,,,,729,736,733,169.00364,432,534,482,580.86108,,,89.483,4277.653,433.0454,433.0454,0,0,433.0454,0,433.0454,0,0,0,0,0,0,433.0454,100.26,3,208,131,,670,270,16,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:50:00",1,QLD1,20241231250,0,6285.77,9501.17616,420,-15,5975.24,11,-321.53,0,,,40,,,,,,,,48,,,,,,,,41,,,,,,,,56,,,,,,,,220,,,,,,,,249,,,,,,,-12.29373,"2025/01/01 00:45:03",6322.02055,6302.78,,70,,,,59,,,,,,,,,,,,,,,,,,,425.482759,547.444444,281.423077,451.541839,431.105263,610.947368,369.947368,594.185202,,,102.428,6405.208,498.17616,498.17616,0,0,498.17616,0,498.17616,0,0,0,0,0,0,498.17616,70,2,130,108,,420,378,0,11
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:50:00",1,SA1,20241231250,0,1391.86,2190.2136,411,-2,778.21,0,-613.65,0,,,88,,,,,,,,101,,,,,,,,94,,,,,,,,90,,,,,,,,108,,,,,,,,100,,,,,,,-11.95088,"2025/01/01 00:45:03",1421.49298,1406.26,,0,,,,35,,,,,,,,,,,,,,,,,,,289,297,238,131,285,288,288,119.735995,,,0,1406.26,546.2136,546.2136,0,0,546.2136,0,546.2136,0,0,0,0,0,0,546.2136,104,9,261,268,,411,170,2,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:50:00",1,TAS1,20241231250,0,979.44,1892.4,0,-1,813.47,0,-165.97,0,,,0,,,,,,,,1.48,,,,,,,,1.48,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,,-9.82799,"2025/01/01 00:45:03",990.26428,979.44,,50,,,,50,,,,,,,,,,,,,,,,,,,148.815128,194.713617,257.400053,259.13039,46.00857,325.401569,623.498269,439.86961,,,83.81866,1063.25866,22.4,22.4,0,0,22.4,0,22.4,0,0,0,0,0,0,22.4,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:55:00",1,NSW1,20241231251,0,6962.78,11936.70229,220,-38,7528.07,6,559.3,0,,,44,,,,,,,,101.72,,,,,,,,78.76,,,,,,,,103,,,,,,,,90,,,,,,,,80,,,,,,,28.55771,"2025/01/01 00:50:03",6983.69676,6976.4,,39,,,,36.78,,,,,,,,,,,,,,,,,,,315.85012,334.85012,556.523354,217.18793,487,656,356,353.467073,,,87.71685,7064.11685,754.70229,754.70229,0,0,754.70229,0,754.70229,0,0,0,0,0,0,754.70229,88,36,160,84,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:55:00",1,QLD1,20241231251,0,6274.68,9499.50563,420,-16,5973.11,0,-301.57,0,,,1,,,,,,,,46,,,,,,,,40,,,,,,,,58,,,,,,,,248,,,,,,,,249,,,,,,,-11.84409,"2025/01/01 00:50:03",6318.56296,6280.09,,79,,,,35,,,,,,,,,,,,,,,,,,,425.482759,547.444444,281.423077,442.961519,422.54386,602.561404,361.561404,590.614892,,,101.854,6381.944,496.50563,496.50563,0,0.04312,496.46251,0.04312,496.46251,0,0,0,0,0,0.04312,496.46251,55.68,2,130,99,,420,378,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:55:00",1,SA1,20241231251,0,1397.91,2165.62229,412,-3,751.62,0,-646.29,0,,,83,,,,,,,,103,,,,,,,,96,,,,,,,,112,,,,,,,,130,,,,,,,,121,,,,,,,-6.09612,"2025/01/01 00:50:03",1423.25797,1413.94,,0,,,,40,,,,,,,,,,,,,,,,,,,311,319,257,118,287,290,290,121.424995,,,0,1413.94,518.62229,518.62229,0,0,518.62229,0,518.62229,0,0,0,0,0,0,518.62229,126,3.19,283,270,,412,173,3,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:55:00",1,TAS1,20241231251,0,976.86,1894.54273,0,-2,877.64,0,-99.22,0,,,10.71,,,,,,,,68.23,,,,,,,,68.23,,,,,,,,0,,,,,,,,3,,,,,,,,3,,,,,,,-10.26929,"2025/01/01 00:50:03",989.13043,976.86,,50,,,,50,,,,,,,,,,,,,,,,,,,130.66698,132.583227,195.269663,149.246698,83.00857,387.27381,686.083482,428.77269,,,82.28469,1059.14469,24.54273,24.54273,0,0,24.54273,0,24.54273,0,0,0,0,0,0,24.54273,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 00:55:00",1,VIC1,20241231251,0,4155.03,8041.21618,670,-18,4703.73,0,548.7,0,,,140,,,,,,,,104,,,,,,,,46,,,,,,,,185.33,,,,,,,,141.56,,,,,,,,159.56,,,,,,,20.85674,"2025/01/01 00:50:03",4184.00684,4186.88,,42,,,,59,,,,,,,,,,,,,,,,,,,731,738,735,180,284,366,314,451.15625,,,81.955,4268.835,413.21618,413.21618,0,0,413.21618,0,413.21618,0,0,0,0,0,0,413.21618,95,3,207,123,,670,270,13,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:00:00",1,NSW1,20241231252,0,6970.56,11928.37112,220,-36,7519.53,6,542.96,0,,,58,,,,,,,,95.34,,,,,,,,68,,,,,,,,103,,,,,,,,90,,,,,,,,85.29,,,,,,,28.73868,"2025/01/01 00:55:03",6988.0984,6981.71,,29,,,,0,,,,,,,,,,,,,,,,,,,338.84497,357.84497,581.987827,216.69959,677,846,556,443.140914,,,88.32857,7070.03857,746.37112,746.37112,0,0,746.37112,0,746.37112,0,0,0,0,0,0,746.37112,88,0,160,118,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:00:00",1,QLD1,20241231252,0,6196.03,9503.96175,420,-13,5960.03,0,-235.99,0,,,40,,,,,,,,46,,,,,,,,40,,,,,,,,56,,,,,,,,220,,,,,,,,249,,,,,,,-12.69036,"2025/01/01 00:55:03",6226.98862,6199.59,,6,,,,42,,,,,,,,,,,,,,,,,,,425.482759,547.444444,281.423077,443.961519,449.54386,629.561404,388.561404,602.390232,,,101.184,6300.774,498.96175,498.96175,0,0,498.96175,0,498.96175,0,0,0,0,0,0,498.96175,69,0,130,120,,420,379,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:00:00",1,SA1,20241231252,0,1412.06,2147.25812,411,-3,752.71,0,-659.36,0,,,67,,,,,,,,103,,,,,,,,96,,,,,,,,80,,,,,,,,98,,,,,,,,89,,,,,,,-3.54221,"2025/01/01 00:55:03",1437.05341,1429.01,,0,,,,40,,,,,,,,,,,,,,,,,,,300,308,245,129.55096,287,290,290,138.650035,,,0,1429.01,501.25812,501.25813,0,0,501.25812,0,501.25813,0,0,0,0,0,0,501.25812,97,3,275,270,,411,172,21.44904,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:00:00",1,TAS1,20241231252,0,971.28,1895.30714,0,-2,841.28,0,-130,0,,,0,,,,,,,,35.32,,,,,,,,35.32,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,,-9.90657,"2025/01/01 00:55:03",983.18927,971.28,,50,,,,50,,,,,,,,,,,,,,,,,,,148.815128,169.807667,232.494103,234.22444,66.78413,350.04937,648.609214,440.67927,,,85.49188,1056.77188,25.30714,25.30714,0,0,25.30714,0,25.30714,0,0,0,0,0,0,25.30714,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:00:00",1,VIC1,20241231252,0,4127.38,8008.90229,670,-19,4669.9,0,542.53,0,,,112.14,,,,,,,,142,,,,,,,,88.81,,,,,,,,218.77,,,,,,,,204.29,,,,,,,,189,,,,,,,19.69934,"2025/01/01 00:55:03",4162.88154,4161.86,,125,,,,88,,,,,,,,,,,,,,,,,,,732,739,736,150.70661,469.0001,549.0001,497.0001,724.9999,,,82.289,4244.149,379.90229,379.90229,0,0,379.90229,0,379.90229,0,0,0,0,0,0,379.90229,113.65,41.25,208,231,,670,271,20,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:05:00",1,NSW1,20241231253,0,6949.87,11915.51805,220,-33,7506.94,6,551.06,0,,,85,,,,,,,,97.64,,,,,,,,95,,,,,,,,75.5,,,,,,,,100.21,,,,,,,,81.5,,,,,,,25.20793,"2025/01/01 01:00:03",6967.6911,6960.69,,0,,,,0,,,,,,,,,,,,,,,,,,,336.08289,356.08289,580.225747,217.958774,664,833,533,403.256198,,,88.82856,7049.51856,733.51805,733.51805,0,0,733.51805,0,733.51805,0,0,0,0,0,0,733.51805,60.5,30.29,158.5,145,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:05:00",1,QLD1,20241231253,0,6195,9501.47492,420,-12,5974.17,5,-225.84,0,,,132,,,,,,,,48,,,,,,,,42,,,,,,,,65,,,,,,,,248,,,,,,,,250,,,,,,,-10.48885,"2025/01/01 01:00:03",6222.07539,6203.32,,13,,,,29,,,,,,,,,,,,,,,,,,,425.482759,547.444444,281.423077,444.796439,449.54386,629.561404,388.561404,515.173462,,,99.052,6302.372,497.47492,497.47492,0,0,497.47492,0,497.47492,0,0,0,0,0,0,497.47492,70,2,130,120,,420,379,0,5
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:05:00",1,SA1,20241231253,0,1400.86,2133.2586,411,-4,721.26,0,-679.6,0,,,55,,,,,,,,101,,,,,,,,83.4,,,,,,,,78,,,,,,,,96,,,,,,,,88,,,,,,,-3.92616,"2025/01/01 01:00:03",1426.36519,1418.8,,0,,,,74,,,,,,,,,,,,,,,,,,,294,302,237,147,285,288,288,120.889995,,,0,1418.8,487.2586,487.25861,0,0,487.2586,0,487.25861,0,0,0,0,0,0,487.2586,95,9,268,268,,411,172,4,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:05:00",1,TAS1,20241231253,0,977.2,1898.25804,0,-2,830.85,0,-146.34,0,,,0,,,,,,,,20.91,,,,,,,,20.91,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,,-8.02843,"2025/01/01 01:00:03",987.22345,977.2,,50,,,,50,,,,,,,,,,,,,,,,,,,148.815128,183.191157,245.877593,230.60793,53.40064,336.66588,635.135902,449.13223,,,86.36832,1063.56832,28.25804,28.25804,0,0,28.25804,0,28.25804,0,0,0,0,0,0,28.25804,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:05:00",1,VIC1,20241231253,0,4102.84,7992.58615,670,-19,4666.59,0,563.74,0,,,10,,,,,,,,157,,,,,,,,90,,,,,,,,231.99,,,,,,,,161,,,,,,,,185.71,,,,,,,25.47256,"2025/01/01 01:00:03",4132.05971,4139.79,,147,,,,67,,,,,,,,,,,,,,,,,,,718,725,722,128.27621,482.0001,564.0001,512.0001,756.84365,,,83.138,4222.928,364.58615,364.58615,0,0,364.58615,0,364.58615,0,0,0,0,0,0,364.58615,133.72,3,207,231,,670,270,67,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:10:00",1,NSW1,20241231254,0,6960.56,11907.35083,220,-29,7497.27,6,530.71,0,,,80,,,,,,,,131,,,,,,,,93.66,,,,,,,,75,,,,,,,,62,,,,,,,,74.55,,,,,,,29.03073,"2025/01/01 01:05:03",6972.33575,6969.99,,55,,,,1.19,,,,,,,,,,,,,,,,,,,336.8938,356.8938,581.036657,241.222134,694,863,573,433.175705,,,88.47857,7058.46857,725.35083,725.35083,0,0,725.35083,0,725.35083,0,0,0,0,0,0,725.35083,60,6.32,158,140,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:10:00",1,QLD1,20241231254,0,6125.33,9508.8844,420,-14,5959.04,4,-170.28,0,,,93,,,,,,,,50,,,,,,,,42,,,,,,,,65,,,,,,,,222.55,,,,,,,,250,,,,,,,-10.19659,"2025/01/01 01:05:03",6156.62521,6131.42,,35,,,,29,,,,,,,,,,,,,,,,,,,425.482759,547.444444,281.423077,447.961519,435.350877,606.491228,385.491228,469.531982,,,100.491,6231.911,501.8844,501.8844,0,0,501.8844,0,501.8844,0,0,0,0,0,0,501.8844,48,2,130,120,,420,381,0,4
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:10:00",1,SA1,20241231254,0,1400.32,2126.03076,411,-3,718.03,0,-682.29,0,,,57,,,,,,,,103,,,,,,,,96,,,,,,,,77,,,,,,,,95,,,,,,,,87,,,,,,,-9.34348,"2025/01/01 01:05:03",1431.03242,1418.4,,3,,,,71.81,,,,,,,,,,,,,,,,,,,290,298,231,144,287,290,290,120.889995,,,0,1418.4,481.03076,481.03076,0,0,481.03076,0,481.03076,0,0,0,0,0,0,481.03076,94,33,264,270,,411,171,7,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:15:00",1,QLD1,20241231255,0,6165.23,9523.20312,420,-15,5947.56,8,-225.67,0,,,132,,,,,,,,46.48,,,,,,,,41,,,,,,,,66,,,,,,,,220,,,,,,,,250,,,,,,,-9.01553,"2025/01/01 01:10:03",6197.51579,6176.44,,35,,,,30,,,,,,,,,,,,,,,,,,,427,549.333333,282,457.759739,435.350877,606.491228,385.491228,493.534432,,,101.992,6278.432,513.20312,513.20312,0,0.05261,513.15051,0.05261,513.15051,0,0,0,0,0,0.05261,513.15051,48,2,130,120,,420,382,0,8
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:10:00",1,TAS1,20241231254,0,979.61,1898.90014,0,-2,854.39,0,-125.22,0,,,0,,,,,,,,42.02,,,,,,,,42.02,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,,-10.68265,"2025/01/01 01:05:03",992.29266,979.61,,50,,,,50,,,,,,,,,,,,,,,,,,,148.815128,157.597017,220.883453,192.052606,81.147255,356.012961,670.436264,449.00614,,,83.60401,1063.21401,28.90014,28.90014,0,0,28.90014,0,28.90014,0,0,0,0,0,0,28.90014,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:10:00",1,VIC1,20241231254,0,4124.8,7984.78961,670,-20,4633.79,1,507.99,0,,,67,,,,,,,,99.72,,,,,,,,59,,,,,,,,228.69,,,,,,,,221,,,,,,,,189,,,,,,,27.42196,"2025/01/01 01:05:03",4154.77654,4163.1,,67,,,,68,,,,,,,,,,,,,,,,,,,731,738,735,113,393,475,423,588.59387,,,82.963,4246.063,356.78961,356.78961,0,0,356.78961,0,356.78961,0,0,0,0,0,0,356.78961,151.73,3,207,132,,670,270,42,1
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:15:00",1,NSW1,20241231255,0,6899.02,11893.85691,220,-27,7461.84,6,556.83,0,,,80,,,,,,,,131,,,,,,,,131,,,,,,,,102,,,,,,,,89,,,,,,,,90.32,,,,,,,22.26304,"2025/01/01 01:10:03",6915.39192,6909.65,,45,,,,19.14,,,,,,,,,,,,,,,,,,,336.86938,356.86938,581.012237,233.421834,699,868,578,423.196475,,,87.80857,6997.45857,707.85691,707.85691,0,0,707.85691,0,707.85691,0,0,0,0,0,0,707.85691,87,5.86,158,140,,220,121,0,6
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:15:00",1,SA1,20241231255,0,1382.17,2123.73359,411,-4,720.73,0,-661.44,0,,,57,,,,,,,,103,,,,,,,,100,,,,,,,,94,,,,,,,,112,,,,,,,,104,,,,,,,-14.23632,"2025/01/01 01:10:03",1418.08457,1399.13,,0,,,,34,,,,,,,,,,,,,,,,,,,295,303,234,125,287,290,290,122.889995,,,0,1399.13,478.73359,478.73359,0,0,478.73359,0,478.73359,0,0,0,0,0,0,478.73359,110,33,267,270,,411,171,12,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:15:00",1,TAS1,20241231255,0,979.08,1943.68451,0,-2,823.78,0,-155.29,0,,,0,,,,,,,,12.04,,,,,,,,12.04,,,,,,,,3,,,,,,,,3,,,,,,,,3,,,,,,,-11.58788,"2025/01/01 01:10:03",992.66431,979.08,,50,,,,50,,,,,,,,,,,,,,,,,,,148.815128,204.983227,281.269663,284.438776,50.761045,297.501751,609.369929,414,,,81.69559,1060.77559,27.68451,27.68451,0,0,27.68451,0,27.68451,0,0,0,0,0,0,27.68451,2,0,2,0,,0,0,0,0
D,DISPATCH,REGIONSUM,8,"2025/01/01 01:15:00",1,VIC1,20241231255,0,4088.19,7985.55943,670,-20,4633.56,0,545.37,0,,,10.4,,,,,,,,132,,,,,,,,47.81,,,,,,,,189.19,,,,,,,,185.32,,,,,,,,162,,,,,,,24.94383,"2025/01/01 01:10:03",4118.56721,4123.2,,80,,,,86.86,,,,,,,,,,,,,,,,,,,710.1431,718.1431,715.1431,147.68111,382,464,412,556.84365,,,84.273,4207.473,357.55943,357.55943,0,0,357.55943,0,357.55943,0,0,0,0,0,0,357.55943,114.48,3,207,121,,670,270,42,0
